"id","internal_id","state_name","city_name","village_name","neighborhood_name","location_type"
655,12043,"Хасково",NULL,"Доситеево",NULL,"village"
656,12045,"Хасково",NULL,"Драбишна",NULL,"village"
657,12047,"Хасково",NULL,"Дрипчево",NULL,"village"
658,12049,"Хасково",NULL,"Дряново",NULL,"village"
659,12051,"Хасково",NULL,"Дъбовец",NULL,"village"
660,12053,"Хасково",NULL,"Елена",NULL,"village"
661,12055,"Хасково",NULL,"Ефрем",NULL,"village"
662,12057,"Хасково",NULL,"Железари",NULL,"village"
663,12059,"Хасково",NULL,"Железино",NULL,"village"
664,12061,"Хасково",NULL,"Жълти Бряг",NULL,"village"
665,12063,"Хасково",NULL,"Здравец",NULL,"village"
666,12065,"Хасково",NULL,"Зимовина",NULL,"village"
667,12067,"Хасково",NULL,"Златополе",NULL,"village"
668,12069,"Хасково",NULL,"Златоустово",NULL,"village"
669,12071,"Хасково",NULL,"Зорница",NULL,"village"
670,12154,"Хасково",NULL,"Иваново",NULL,"village"
671,12156,"Хасково",NULL,"Изворово",NULL,"village"
672,12160,"Хасково",NULL,"Йерусалимово",NULL,"village"
673,12162,"Хасково",NULL,"Казак",NULL,"village"
674,12164,"Хасково",NULL,"Калугерово",NULL,"village"
675,12168,"Хасково",NULL,"Камилски Дол",NULL,"village"
676,12170,"Хасково",NULL,"Караманци",NULL,"village"
677,12173,"Хасково",NULL,"Карловско",NULL,"village"
678,12175,"Хасково",NULL,"Каснаково",NULL,"village"
679,12177,"Хасково",NULL,"Кладенец",NULL,"village"
680,12179,"Хасково",NULL,"Клокотница",NULL,"village"
681,12182,"Хасково",NULL,"Книжовник",NULL,"village"
682,12185,"Хасково",NULL,"Княжево",NULL,"village"
683,12192,"Хасково",NULL,"Кобилино",NULL,"village"
684,12195,"Хасково",NULL,"Козлец",NULL,"village"
685,12197,"Хасково",NULL,"Коларово",NULL,"village"
686,12204,"Хасково",NULL,"Колец",NULL,"village"
687,12206,"Хасково",NULL,"Кондово",NULL,"village"
688,12208,"Хасково",NULL,"Конници",NULL,"village"
689,12210,"Хасково",NULL,"Константиново",NULL,"village"
690,12213,"Хасково",NULL,"Конуш",NULL,"village"
691,12217,"Хасково",NULL,"Корен",NULL,"village"
692,12219,"Хасково",NULL,"Костилково",NULL,"village"
693,12221,"Хасково",NULL,"Костур",NULL,"village"
694,12225,"Хасково",NULL,"Крепост",NULL,"village"
695,12241,"Хасково",NULL,"Криво Поле",NULL,"village"
696,12245,"Хасково",NULL,"Ламбух",NULL,"village"
697,12247,"Хасково",NULL,"Левка",NULL,"village"
698,12250,"Хасково",NULL,"Ленско",NULL,"village"
699,12252,"Хасково",NULL,"Лешниково",NULL,"village"
700,12254,"Хасково",NULL,"Лисово",NULL,"village"
701,12256,"Хасково",NULL,"Лозен",NULL,"village"
702,12258,"Хасково",NULL,"Любеново",NULL,"village"
703,12260,"Хасково",NULL,"Лясковец",NULL,"village"
704,12263,"Хасково",NULL,"Маджари",NULL,"village"
705,12275,"Хасково",NULL,"Малево",NULL,"village"
706,12289,"Хасково",NULL,"Малки Воден",NULL,"village"
707,12291,"Хасково",NULL,"Малко Асеново",NULL,"village"
708,12293,"Хасково",NULL,"Малко Брягово",NULL,"village"
709,12295,"Хасково",NULL,"Малко Градище",NULL,"village"
710,12299,"Хасково",NULL,"Малко Попово",NULL,"village"
711,12301,"Хасково",NULL,"Малък Извор",NULL,"village"
712,12303,"Хасково",NULL,"Манастир",NULL,"village"
713,12305,"Хасково",NULL,"Мандра",NULL,"village"
714,12307,"Хасково",NULL,"Мандрица",NULL,"village"
715,12309,"Хасково",NULL,"Маслиново",NULL,"village"
716,12311,"Хасково",NULL,"Маточина",NULL,"village"
717,12313,"Хасково",NULL,"Меден Бук",NULL,"village"
